DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,COUNTY_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,OFFENSE_SUBCAT_ID,OFFENSE_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT,OTHER_COUNT
2015,MA0091100,Cambridge,,City,MA,Massachusetts,New England,MIDDLESEX,Northeast,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,0,
2015,MA0130400,Revere,,City,MA,Massachusetts,New England,SUFFOLK,Northeast,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2015,MD0110000,Frederick,,County,MD,Maryland,South Atlantic,FREDERICK,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,MD0140100,Howard County Police Department,,County,MD,Maryland,South Atlantic,HOWARD,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,3,0,2,0,
2015,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,MONTGOMERY,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,5,0,5,0,
2015,MI3303300,State Police:,Ingham County,State Police,MI,Michigan,East North Central,INGHAM,Midwest,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,3,0,3,0,
2015,MN0020000,Anoka,,County,MN,Minnesota,West North Central,ANOKA,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,1,0,
2015,MN0020100,Anoka,,City,MN,Minnesota,West North Central,ANOKA,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,MN0020200,Blaine,,City,MN,Minnesota,West North Central,ANOKA,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,MN0020400,Columbia Heights,,City,MN,Minnesota,West North Central,ANOKA,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,MN0020500,Coon Rapids,,City,MN,Minnesota,West North Central,ANOKA,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,5,0,5,0,
2015,MN0040100,Bemidji,,City,MN,Minnesota,West North Central,BELTRAMI,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,0,3,0,
2015,MN0100000,Carver,,County,MN,Minnesota,West North Central,CARVER,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,0,2,0,
2015,MN0140400,Moorhead,,City,MN,Minnesota,West North Central,CLAY,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,MN0170200,Windom,,City,MN,Minnesota,West North Central,COTTONWOOD,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,MN0180100,Brainerd,,City,MN,Minnesota,West North Central,CROW WING,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,0,0,0,
2015,MN0190300,Hastings,,City,MN,Minnesota,West North Central,"DAKOTA, WASHINGTON",Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,7,0,6,0,
2015,MN0191100,Lakeville,,City,MN,Minnesota,West North Central,DAKOTA,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,6,0,6,0,
2015,MN0230000,Fillmore,,County,MN,Minnesota,West North Central,FILLMORE,Midwest,9C,"MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,MN0240100,Albert Lea,,City,MN,Minnesota,West North Central,FREEBORN,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,MN0260100,Elbow Lake,,City,MN,Minnesota,West North Central,GRANT,Midwest,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,MN0270300,Brooklyn Park,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,MN0270800,Golden Valley,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,MN0271200,Minnetonka,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,0,0,
2015,MN0271700,Plymouth,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,0,4,0,
2015,MN0272000,St. Anthony,,City,MN,Minnesota,West North Central,"HENNEPIN, RAMSEY",Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,MN0272100,St. Louis Park,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,MN0272700,Maple Grove,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,1,0,
2015,MN0272900,Champlin,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,MN0520000,Nicollet,,County,MN,Minnesota,West North Central,NICOLLET,Midwest,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,2,0,
2015,MN0550100,Rochester,,City,MN,Minnesota,West North Central,OLMSTED,Midwest,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,13,0,12,0,
2015,MN0620800,Roseville,,City,MN,Minnesota,West North Central,RAMSEY,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,0,1,0,
2015,MN0620900,St. Paul,,City,MN,Minnesota,West North Central,RAMSEY,Midwest,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,14,0,0,0,
2015,MN0690600,Duluth,,City,MN,Minnesota,West North Central,ST LOUIS,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,9,0,4,0,
2015,MN0730000,Stearns,,County,MN,Minnesota,West North Central,STEARNS,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,MN0730400,St. Cloud,,City,MN,Minnesota,West North Central,"BENTON, SHERBURNE, STEARNS",Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,2,0,
2015,MN0730600,Waite Park,,City,MN,Minnesota,West North Central,STEARNS,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,10,0,11,0,
2015,MN0740100,Owatonna,,City,MN,Minnesota,West North Central,STEELE,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,MN0820200,Forest Lake,,City,MN,Minnesota,West North Central,WASHINGTON,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,MN0820700,Cottage Grove,,City,MN,Minnesota,West North Central,WASHINGTON,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,MN0821100,Woodbury,,City,MN,Minnesota,West North Central,WASHINGTON,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,7,0,7,0,
2015,MN0830200,St. James,,City,MN,Minnesota,West North Central,WATONWAN,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,MN0850200,Winona,,City,MN,Minnesota,West North Central,WINONA,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,MN0860100,Buffalo,,City,MN,Minnesota,West North Central,WRIGHT,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,MO0950000,St. Louis County Police Department,,County,MO,Missouri,West North Central,ST LOUIS,Midwest,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,6,0,0,0,
2015,MO0954100,Jennings,,City,MO,Missouri,West North Central,ST LOUIS,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,NV0020100,Las Vegas Metropolitan Police Department,,City,NV,Nevada,Mountain,CLARK,West,1A,"Cities 1,000,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,204,1,44,1,
2015,NV0020100,Las Vegas Metropolitan Police Department,,City,NV,Nevada,Mountain,CLARK,West,1A,"Cities 1,000,000 or over",HTIS,Human Trafficking,Involuntary Servitude,2,0,0,0,
2015,NV0160100,Reno,,City,NV,Nevada,Mountain,WASHOE,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,10,0,5,0,
2015,OH0020000,Allen,,County,OH,Ohio,East North Central,ALLEN,Midwest,9C,"MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,OH0020000,Allen,,County,OH,Ohio,East North Central,ALLEN,Midwest,9C,"MSA counties from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,1,
2015,OH0020200,Delphos,,City,OH,Ohio,East North Central,"ALLEN, VAN WERT",Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,OH0571300,Vandalia,,City,OH,Ohio,East North Central,MONTGOMERY,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,2,0,
2015,OK0160100,Lawton,,City,OK,Oklahoma,West South Central,COMANCHE,South,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,0,
2015,OK0550200,Del City,,City,OK,Oklahoma,West South Central,OKLAHOMA,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,OK0550600,Oklahoma City,,City,OK,Oklahoma,West South Central,"CANADIAN, CLEVELAND, OKLAHOMA",South,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,8,0,6,0,
2015,OK0550800,Warr Acres,,City,OK,Oklahoma,West South Central,OKLAHOMA,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,OK0720500,Tulsa,,City,OK,Oklahoma,West South Central,"OSAGE, TULSA, WAGONER",South,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,28,0,20,1,
2015,OK0720500,Tulsa,,City,OK,Oklahoma,West South Central,"OSAGE, TULSA, WAGONER",South,1C,"Cities from 250,000 thru 499,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2015,SC0230000,Greenville,,County,SC,South Carolina,South Atlantic,GREENVILLE,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,10,0,2,0,
2015,SC0260600,Myrtle Beach,,City,SC,South Carolina,South Atlantic,HORRY,South,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,3,0,0,0,
2015,SC0321100,Springdale,,City,SC,South Carolina,South Atlantic,LEXINGTON,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,0,0,
2015,SC0421300,Wellford,,City,SC,South Carolina,South Atlantic,SPARTANBURG,South,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2015,TN0190100,Metropolitan Nashville Police Department,,City,TN,Tennessee,East South Central,DAVIDSON,South,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,1,0,
2015,TN0240000,Fayette,,County,TN,Tennessee,East South Central,FAYETTE,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,TN0290000,Grainger,,County,TN,Tennessee,East South Central,GRAINGER,South,9C,"MSA counties from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2015,TN0290300,Bean Station,,City,TN,Tennessee,East South Central,GRAINGER,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,TN0330100,Chattanooga,,City,TN,Tennessee,East South Central,HAMILTON,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,TN0330100,Chattanooga,,City,TN,Tennessee,East South Central,HAMILTON,South,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2015,TN0470100,Knoxville,,City,TN,Tennessee,East South Central,KNOX,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,5,0,0,0,
2015,TN0630100,Clarksville,,City,TN,Tennessee,East South Central,MONTGOMERY,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,TN0790000,Shelby,,County,TN,Tennessee,East South Central,SHELBY,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,TN0940100,Franklin,,City,TN,Tennessee,East South Central,WILLIAMSON,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,TNMPD0000,Memphis,,City,TN,Tennessee,East South Central,SHELBY,South,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,24,0,7,0,
2015,TNMPD0000,Memphis,,City,TN,Tennessee,East South Central,SHELBY,South,1B,"Cities from 500,000 thru 999,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,0,
2015,TX0080200,Sealy,,City,TX,Texas,West South Central,AUSTIN,South,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2015,TX0130000,Bee,,County,TX,Texas,West South Central,BEE,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,0,
2015,TX0140400,Killeen,,City,TX,Texas,West South Central,BELL,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,0,0,
2015,TX0150000,Bexar,,County,TX,Texas,West South Central,BEXAR,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,0,
2015,TX0571100,Garland,,City,TX,Texas,West South Central,"COLLIN, DALLAS, ROCKWALL",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,TX0571500,Irving,,City,TX,Texas,West South Central,DALLAS,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,TX0571800,Mesquite,,City,TX,Texas,West South Central,"DALLAS, KAUFMAN",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,2,0,
2015,TX0580100,Lamesa,,City,TX,Texas,West South Central,DAWSON,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,TX0610600,Lewisville,,City,TX,Texas,West South Central,"DALLAS, DENTON",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,TX0613100,Trophy Club,,City,TX,Texas,West South Central,"DENTON, TARRANT",South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,0,0,
2015,TX0660200,San Diego,,City,TX,Texas,West South Central,"DUVAL, JIM WELLS",South,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,0,
2015,TX0710200,El Paso,,City,TX,Texas,West South Central,EL PASO,South,1B,"Cities from 500,000 thru 999,999",HTIS,Human Trafficking,Involuntary Servitude,2,0,1,0,
2015,TX0770000,Floyd,,County,TX,Texas,West South Central,FLOYD,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2015,TX0820300,Dilley,,City,TX,Texas,West South Central,FRIO,South,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,0,
2015,TX0910400,Sherman,,City,TX,Texas,West South Central,GRAYSON,South,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,2,0,2,0,
2015,TX1010000,Harris,,County,TX,Texas,West South Central,HARRIS,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,9,0,1,0,
2015,TX1010000,Harris,,County,TX,Texas,West South Central,HARRIS,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,9,0,0,0,
2015,TX1010100,Baytown,,City,TX,Texas,West South Central,"CHAMBERS, HARRIS",South,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2015,TX1011300,La Porte,,City,TX,Texas,West South Central,HARRIS,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,0,0,
2015,TX1250000,Jim Wells,,County,TX,Texas,West South Central,JIM WELLS,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,5,0,0,0,
2015,TX1340000,Kimble,,County,TX,Texas,West South Central,KIMBLE,South,8D,"Non-MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2015,TX1551200,Waco,,City,TX,Texas,West South Central,MCLENNAN,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,0,0,0,
2015,TX1551200,Waco,,City,TX,Texas,West South Central,MCLENNAN,South,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,2,0,0,0,
2015,TX1620100,Eagle Pass,,City,TX,Texas,West South Central,MAVERICK,South,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,2,0,
2015,TX1760000,Newton,,County,TX,Texas,West South Central,NEWTON,South,9C,"MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,2,0,
2015,TX1780200,Corpus Christi,,City,TX,Texas,West South Central,NUECES,South,1C,"Cities from 250,000 thru 499,999",HTIS,Human Trafficking,Involuntary Servitude,2,0,0,0,
2015,TX1781700,Driscoll,,City,TX,Texas,West South Central,NUECES,South,7,"Cities under 2,500",HTIS,Human Trafficking,Involuntary Servitude,4,0,4,0,
2015,TX1880100,Amarillo,,City,TX,Texas,West South Central,"POTTER, RANDALL",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,TX2200100,Arlington,,City,TX,Texas,West South Central,TARRANT,South,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,0,0,
2015,TX2201100,Forest Hill,,City,TX,Texas,West South Central,TARRANT,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,2,0,
2015,TX2201200,Fort Worth,,City,TX,Texas,West South Central,"DENTON, PARKER, TARRANT",South,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,0,0,0,
2015,TX2201200,Fort Worth,,City,TX,Texas,West South Central,"DENTON, PARKER, TARRANT",South,1B,"Cities from 500,000 thru 999,999",HTIS,Human Trafficking,Involuntary Servitude,3,0,0,0,
2015,TX2201600,Hurst,,City,TX,Texas,West South Central,TARRANT,South,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2015,TX2202600,Watauga,,City,TX,Texas,West South Central,TARRANT,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,TX2202900,White Settlement,,City,TX,Texas,West South Central,TARRANT,South,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2015,TX2270100,Austin,,City,TX,Texas,West South Central,"TRAVIS, WILLIAMSON",South,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,14,2,4,0,
2015,TX2270100,Austin,,City,TX,Texas,West South Central,"TRAVIS, WILLIAMSON",South,1B,"Cities from 500,000 thru 999,999",HTIS,Human Trafficking,Involuntary Servitude,95,7,20,0,
2015,TX2400100,Laredo,,City,TX,Texas,West South Central,WEBB,South,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,TX2430500,Wichita Falls,,City,TX,Texas,West South Central,WICHITA,South,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2015,TX2450000,Willacy,,County,TX,Texas,West South Central,WILLACY,South,8D,"Non-MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,9,0,0,0,
2015,TX2460500,Round Rock,,City,TX,Texas,West South Central,"TRAVIS, WILLIAMSON",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,TXDPD0000,Dallas,,City,TX,Texas,West South Central,"COLLIN, DALLAS, DENTON",South,1A,"Cities 1,000,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,21,0,9,0,
2015,TXDPD0000,Dallas,,City,TX,Texas,West South Central,"COLLIN, DALLAS, DENTON",South,1A,"Cities 1,000,000 or over",HTIS,Human Trafficking,Involuntary Servitude,0,1,0,0,
2015,TXHPD0000,Houston,,City,TX,Texas,West South Central,"FORT BEND, HARRIS, MONTGOMERY",South,1A,"Cities 1,000,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,6,0,5,0,
2015,TXHPD0000,Houston,,City,TX,Texas,West South Central,"FORT BEND, HARRIS, MONTGOMERY",South,1A,"Cities 1,000,000 or over",HTIS,Human Trafficking,Involuntary Servitude,42,0,37,0,
2015,TXSPD0000,San Antonio,,City,TX,Texas,West South Central,"BEXAR, MEDINA",South,1A,"Cities 1,000,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,14,0,2,0,
2015,TXSPD0000,San Antonio,,City,TX,Texas,West South Central,"BEXAR, MEDINA",South,1A,"Cities 1,000,000 or over",HTIS,Human Trafficking,Involuntary Servitude,5,0,0,0,
2015,WA0030000,Benton,,County,WA,Washington,Pacific,BENTON,West,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,WA0030100,Kennewick,,City,WA,Washington,Pacific,BENTON,West,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2015,WA0170700,Kent,,City,WA,Washington,Pacific,KING,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,10,0,1,0,
